Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating,Customer Age,Discount,Membership duration,Loyalty points,Feedback,Product
834-84-9008,A,Yangon,Member,Male,Fashion accessories,46.16,2,22.64,644.18,2021-09-02,17:11,CASH,235.01,4.76,13.11,6.0,,4.98,58.0,8,Good,Handbag
193-75-8298,B,Yangon,Member,male,Food and beverages,14.05,10,13.28,826.67,2021-01-02,11:44,Credit card,432.11,4.76,2.44,4.8,,0.0,,82,Excellent,Juice
928-17-8429,C,Mandalay,Normal,Male,Food and beverages,87.58,7,45.09,520.54,2021-07-02,13:45,cash,187.06,4.76,35.7,4.1,,0.0,51.0,39,good,Tea
235-75-7806,A,Naypyitaw,Normal,FEMALE,Home and lifestyle,12.09,10,9.72,495.75,2021-01-02,16:15,Ewallet,810.25,4.76,3.5,,43.0,22.84,49.0,38,Excellent,Cushion
567-82-1945,A,Mandalay,Normal,FEMALE,Fashion accessories,49.33,7,42.91,612.22,2021-05-02,10:08,CASH,782.36,4.76,30.95,4.0,58.0,0.0,53.0,18,very good,Handbag
672-69-6049,B,Naypyitaw,Member,male,Sports and travel,47.34,5,17.95,470.39,2021-01-09,15:04,cash,521.63,4.76,47.6,5.1,19.0,0.0,,57,Good,Water Bottle
840-12-7487,B,Naypyitaw,Normal,Male,Home and lifestyle,87.37,5,31.23,125.58,2021-08-02,15:59,Credit card,317.54,4.76,21.77,5.1,58.0,0.0,,64,Poor,Table Cover
360-10-4570,B,Mandalay,Member,male,Sports and travel,38.56,2,46.11,300.1,2021-01-05,17:59,cash,479.97,4.76,41.37,4.8,58.0,0.0,,62,Excellent,Travel Pillow
692-19-1742,B,Yangon,Member,male,Fashion accessories,33.15,8,19.34,596.66,2021-01-04,14:00,Cash,105.29,4.76,12.75,7.0,31.0,0.0,54.0,31,very good,Handbag
533-54-2044,C,Naypyitaw,Member,Female,Food and beverages,20.32,5,49.78,167.81,2021-01-09,16:04,Credit card,156.21,4.76,7.97,,,0.0,11.0,94,good,Tea
654-17-2130,C,Mandalay,Member,FEMALE,Sports and travel,18.94,2,18.69,228.79,2021-01-08,9:50,Credit card,336.38,4.76,35.96,4.9,,0.0,15.0,90,EXCELLENT,Travel Pillow
583-14-5703,B,Mandalay,Normal,Male,Sports and travel,25.13,3,29.72,768.47,2021-04-02,14:35,cash,349.88,4.76,32.45,8.8,61.0,0.0,51.0,41,EXCELLENT,Travel Pillow
518-33-3218,B,Naypyitaw,Normal,FEMALE,Food and beverages,22.96,3,45.64,424.93,2021-01-04,19:44,Cash,123.5,4.76,25.76,8.9,25.0,0.0,,40,EXCELLENT,Tea
884-92-7887,B,Yangon,Member,Female,Home and lifestyle,33.0,7,25.64,331.88,2021-01-02,9:05,Credit card,675.4,4.76,3.59,6.0,,0.0,9.0,33,Good,Curtain
483-58-8348,B,Naypyitaw,Member,FEMALE,Electronic accessories,18.07,8,,658.57,2021-01-07,10:36,Credit card,822.9,4.76,3.86,6.1,,0.0,,84,Poor,Power Bank
990-58-7154,A,Naypyitaw,Normal,Female,Sports and travel,37.61,2,32.71,288.4,2021-05-02,14:00,Credit card,578.26,4.76,8.99,4.3,42.0,0.0,,6,Poor,Sneakers
182-97-9835,A,Yangon,Member,FEMALE,Health and beauty,46.65,5,20.52,278.73,2021-06-02,18:11,CASH,33.06,4.76,49.98,5.9,59.0,0.0,,91,very good,Shampoo
236-93-6697,A,Mandalay,Normal,Male,Health and beauty,25.23,6,35.51,,2021-01-04,16:56,Cash,259.21,4.76,10.88,7.7,,0.0,,36,Poor,Soap
221-32-9802,A,Mandalay,Member,Female,Home and lifestyle,65.3,3,3.8,699.35,2021-01-03,10:52,Ewallet,147.51,4.76,30.14,,,0.0,4.0,22,very good,Curtain
502-77-3086,C,Yangon,Member,FEMALE,Sports and travel,39.28,6,2.49,203.2,2021-01-07,19:05,Cash,200.05,4.76,27.99,5.3,23.0,0.0,,82,Good,Sneakers
845-38-1056,A,Mandalay,Member,Female,Sports and travel,12.45,7,24.07,519.23,2021-07-02,14:11,Credit card,114.09,4.76,30.02,,27.0,0.0,,31,EXCELLENT,Sneakers
874-12-5888,A,Mandalay,Normal,Male,Electronic accessories,15.27,7,23.27,107.38,2021-01-06,15:05,Cash,829.41,4.76,30.62,6.4,,0.0,51.0,15,EXCELLENT,Power Bank
574-96-9920,A,Yangon,Member,FEMALE,Fashion accessories,45.09,6,37.75,458.59,2021-01-05,20:56,cash,884.95,4.76,47.94,5.5,,0.0,,51,good,Watch
534-78-7214,A,Yangon,Normal,male,Electronic accessories,38.8,4,27.73,903.71,2021-01-05,9:47,Credit card,746.8,4.76,4.93,5.1,,0.0,37.0,79,EXCELLENT,Headphones
943-39-5055,B,Mandalay,Member,Male,Health and beauty,47.15,9,19.11,978.31,2021-03-02,14:14,Cash,247.88,4.76,40.57,10.0,47.0,0.0,,63,very good,Toothpaste
571-54-3541,B,Naypyitaw,Member,Male,Health and beauty,39.18,9,35.95,352.48,2021-01-07,16:03,Cash,746.5,4.76,2.59,4.9,,22.11,53.0,76,Excellent,Soap
382-34-2848,B,Mandalay,Member,Male,Fashion accessories,43.8,9,9.67,918.75,2021-01-09,18:08,CASH,161.73,4.76,1.65,6.7,,0.0,51.0,18,Excellent,Scarf
132-94-7868,B,Yangon,Normal,Male,Health and beauty,84.5,7,5.06,625.23,2021-01-03,12:02,Credit card,922.32,4.76,15.59,5.2,,7.86,25.0,92,Poor,Face Wash
729-12-4943,A,Naypyitaw,Member,male,Health and beauty,20.89,7,6.85,590.74,2021-01-05,9:29,Credit card,485.08,4.76,46.9,,34.0,0.0,28.0,90,good,Shampoo
311-18-2653,C,Naypyitaw,Normal,FEMALE,Sports and travel,28.23,4,35.82,353.11,2021-09-02,10:51,cash,421.55,4.76,40.85,7.0,40.0,0.0,40.0,95,good,Water Bottle
708-14-8314,B,Naypyitaw,Member,Male,Fashion accessories,77.69,4,43.04,820.42,2021-01-07,15:37,Credit card,279.04,4.76,12.79,9.7,,0.0,24.0,7,good,Handbag
712-96-1797,A,Naypyitaw,Member,FEMALE,Health and beauty,62.74,4,42.78,335.23,2021-09-02,14:43,Cash,621.14,4.76,37.76,5.8,26.0,0.0,,94,Poor,Soap
350-15-7590,B,Naypyitaw,Normal,Female,Electronic accessories,54.37,1,37.14,568.62,2021-01-02,9:00,CASH,702.99,4.76,25.32,9.6,52.0,0.0,11.0,55,Poor,Keyboard
549-39-9843,B,Naypyitaw,Member,Male,Sports and travel,77.72,8,33.93,266.71,2021-07-02,16:16,Cash,598.09,4.76,5.85,5.2,24.0,0.0,43.0,56,very good,Water Bottle
322-17-3295,B,Naypyitaw,Member,Male,Food and beverages,44.65,2,44.99,706.32,2021-08-02,20:53,CASH,541.23,4.76,41.31,5.4,,27.81,17.0,46,Excellent,Biscuits
615-47-4836,B,Yangon,Member,FEMALE,Fashion accessories,20.36,6,49.33,885.98,2021-01-05,19:05,cash,685.38,4.76,38.33,6.0,61.0,0.0,,34,Good,Scarf
935-83-6224,A,Naypyitaw,Normal,male,Home and lifestyle,15.46,3,18.95,806.44,2021-06-02,17:36,CASH,325.53,4.76,28.18,7.7,44.0,0.0,,73,EXCELLENT,Lamp
691-86-6253,A,Mandalay,Member,Female,Electronic accessories,51.83,3,,433.08,2021-09-02,13:35,Ewallet,328.75,4.76,3.23,4.8,,0.0,51.0,28,good,Charger
342-48-3347,A,Naypyitaw,Normal,male,Home and lifestyle,46.64,9,21.4,491.17,2021-06-02,20:20,CASH,196.47,4.76,37.71,8.4,,0.0,,79,Good,Lamp
776-76-4621,C,Naypyitaw,Normal,FEMALE,Food and beverages,53.58,7,4.01,750.97,2021-01-05,20:18,Credit card,645.11,4.76,44.35,,,0.0,24.0,25,Poor,Tea
523-48-5508,B,Naypyitaw,Normal,Male,Food and beverages,46.67,4,38.3,952.15,2021-01-05,12:51,cash,186.69,4.76,38.13,8.2,,0.0,,39,good,Tea
162-81-3869,C,Naypyitaw,Member,FEMALE,Health and beauty,31.04,3,14.07,798.85,2021-01-07,19:09,CASH,804.36,4.76,44.32,4.8,24.0,0.0,43.0,29,Good,Shampoo
741-96-7999,C,Naypyitaw,Member,FEMALE,Health and beauty,89.75,3,3.18,876.74,2021-01-03,18:33,cash,158.75,4.76,8.62,4.1,,0.0,,87,very good,Face Wash
669-73-1768,C,Yangon,Normal,FEMALE,Fashion accessories,34.22,1,34.75,397.42,2021-03-02,16:26,Credit card,820.48,4.76,49.4,6.6,42.0,0.0,,73,good,Belt
452-92-7244,A,Mandalay,Normal,FEMALE,Food and beverages,96.71,7,32.13,826.53,2021-01-06,18:35,Ewallet,123.29,4.76,18.38,6.2,28.0,0.0,,51,Excellent,Coffee
904-77-6222,A,Naypyitaw,Member,Male,Sports and travel,70.76,2,47.11,193.49,2021-01-02,18:13,Cash,136.4,4.76,36.05,6.7,43.0,0.0,28.0,75,good,Tent
813-63-7688,B,Naypyitaw,Normal,Female,Sports and travel,32.17,2,28.47,256.14,2021-06-02,15:22,cash,492.17,4.76,48.91,7.4,29.0,22.97,32.0,2,EXCELLENT,Water Bottle
252-48-7167,A,Yangon,Member,Male,Electronic accessories,59.92,10,23.85,,2021-01-02,11:38,Cash,480.11,4.76,49.54,,,0.0,,35,very good,Keyboard
288-78-8758,A,Mandalay,Normal,FEMALE,Home and lifestyle,80.67,1,5.22,307.35,2021-06-02,13:17,Ewallet,595.75,4.76,36.37,9.0,,0.0,34.0,40,very good,Curtain
346-38-5927,C,Mandalay,Normal,FEMALE,Fashion accessories,37.42,3,5.32,522.46,2021-01-01,16:49,Cash,442.74,4.76,13.66,,27.0,23.38,55.0,27,good,Handbag
978-28-8586,A,Naypyitaw,Normal,Male,Sports and travel,46.61,2,9.94,838.29,2021-01-07,10:26,Credit card,80.36,4.76,29.51,,29.0,0.0,,94,EXCELLENT,Water Bottle
159-81-7761,B,Naypyitaw,Normal,male,Sports and travel,17.55,7,16.56,313.79,2021-05-02,20:05,Ewallet,872.94,4.76,14.96,5.1,38.0,3.41,16.0,99,Good,Sneakers
526-81-9683,B,Naypyitaw,Member,male,Food and beverages,67.22,3,1.99,626.48,2021-09-02,18:50,cash,516.77,4.76,48.93,9.9,,0.0,,85,Poor,Snacks
237-59-4978,C,Mandalay,Member,male,Home and lifestyle,28.31,3,1.51,463.35,2021-01-07,20:32,Ewallet,615.79,4.76,23.87,8.8,49.0,0.0,,75,Poor,Chair
361-36-6411,A,Yangon,Normal,FEMALE,Food and beverages,97.11,5,23.56,512.98,2021-04-02,11:30,Cash,364.21,4.76,26.67,9.3,61.0,0.0,,23,Good,Juice
762-20-8369,C,Naypyitaw,Normal,Male,Home and lifestyle,43.6,6,47.22,385.7,2021-08-02,12:51,Cash,581.34,4.76,43.5,9.7,38.0,0.0,,88,EXCELLENT,Chair
967-57-2514,B,Naypyitaw,Normal,Male,Food and beverages,98.68,1,34.36,955.3,2021-01-07,13:51,CASH,267.66,4.76,46.14,5.7,57.0,0.0,,44,good,Biscuits
648-34-1844,B,Yangon,Normal,male,Food and beverages,80.38,3,43.36,627.43,2021-01-03,17:05,cash,447.78,4.76,31.81,5.9,44.0,0.0,20.0,22,Excellent,Tea
374-58-1647,A,Yangon,Member,male,Health and beauty,58.38,1,37.17,542.82,2021-01-06,12:57,Cash,277.71,4.76,4.78,7.5,51.0,1.5,,65,Poor,Lotion
994-19-4082,A,Naypyitaw,Member,Male,Health and beauty,48.14,3,19.59,255.58,2021-01-02,20:49,Ewallet,241.9,4.76,47.95,9.6,50.0,0.0,,60,Excellent,Soap
923-85-4555,B,Yangon,Member,FEMALE,Sports and travel,92.03,1,14.67,959.01,2021-01-03,10:02,Cash,366.83,4.76,17.7,8.2,55.0,0.0,,71,EXCELLENT,Tent
590-36-6455,B,Naypyitaw,Normal,male,Health and beauty,50.66,7,21.29,371.65,2021-01-03,13:21,Ewallet,227.64,4.76,17.55,6.9,,0.0,,88,Good,Face Wash
410-11-4470,C,Mandalay,Normal,Female,Sports and travel,10.09,8,14.37,637.56,2021-01-03,9:09,Credit card,740.59,4.76,9.12,7.3,35.0,0.0,58.0,28,very good,Travel Pillow
294-25-8846,C,Mandalay,Normal,Female,Sports and travel,51.82,5,48.98,619.16,2021-01-01,14:49,Cash,303.76,4.76,6.85,10.0,63.0,0.0,,42,Excellent,Water Bottle
348-99-4350,C,Yangon,Normal,Male,Home and lifestyle,84.64,9,22.54,374.04,2021-01-01,17:42,Ewallet,833.94,4.76,24.15,5.5,,0.0,0.0,58,Excellent,Cushion
506-40-6269,A,Yangon,Normal,FEMALE,Sports and travel,36.03,4,18.4,704.09,2021-01-02,18:25,CASH,703.26,4.76,9.16,7.0,37.0,0.0,56.0,25,Excellent,Tent
894-46-7236,A,Mandalay,Member,Female,Sports and travel,97.49,3,38.85,587.06,2021-05-02,12:43,Ewallet,814.92,4.76,26.9,,,0.0,58.0,31,good,Backpack
577-78-6886,B,Mandalay,Normal,male,Sports and travel,10.05,2,41.65,66.82,2021-04-02,11:04,cash,302.13,4.76,43.49,9.3,,0.0,29.0,65,Excellent,Travel Pillow
415-43-6892,A,Yangon,Member,FEMALE,Health and beauty,94.02,3,9.35,283.8,2021-01-06,16:57,CASH,796.61,4.76,22.74,4.1,,0.0,,12,Excellent,Lotion
625-73-8635,A,Mandalay,Member,Male,Health and beauty,53.4,7,29.68,703.87,2021-01-08,13:13,cash,806.58,4.76,37.49,8.2,54.0,0.0,26.0,28,good,Soap
200-70-6246,A,Mandalay,Normal,male,Electronic accessories,63.81,4,28.87,907.43,2021-01-08,20:23,cash,139.56,4.76,24.11,4.9,38.0,0.0,,31,good,Mouse
308-57-6126,A,Yangon,Member,FEMALE,Food and beverages,85.55,9,22.26,906.75,2021-08-02,16:16,CASH,564.13,4.76,39.19,9.2,52.0,0.0,,2,Excellent,Tea
523-15-4625,A,Naypyitaw,Normal,Male,Fashion accessories,44.21,2,34.42,316.5,2021-05-02,17:48,CASH,676.14,4.76,30.34,4.8,,12.01,49.0,61,Excellent,Belt
859-28-1265,A,Yangon,Member,FEMALE,Home and lifestyle,41.63,8,17.77,804.13,2021-05-02,12:21,cash,931.58,4.76,3.76,9.9,,0.0,,29,Poor,Chair
367-80-7841,A,Naypyitaw,Normal,Female,Fashion accessories,66.9,7,28.03,906.76,2021-01-03,11:26,cash,452.71,4.76,12.11,6.3,,10.04,47.0,35,very good,Watch
402-29-4214,A,Naypyitaw,Member,Female,Electronic accessories,62.66,3,14.18,792.52,2021-01-01,17:03,Cash,269.16,4.76,6.49,4.9,46.0,0.0,0.0,43,Excellent,Keyboard
437-39-7223,B,Mandalay,Normal,Male,Sports and travel,55.93,6,11.33,915.81,2021-09-02,15:55,CASH,809.61,4.76,21.36,8.2,63.0,0.0,26.0,31,very good,Backpack
683-41-9180,B,Mandalay,Member,Female,Sports and travel,14.09,4,13.78,628.92,2021-01-07,13:34,CASH,584.79,4.76,21.91,8.8,,0.0,,80,Excellent,Sneakers
663-93-6530,C,Yangon,Normal,Male,Electronic accessories,76.53,2,26.33,286.64,2021-01-02,15:02,cash,63.72,4.76,28.07,,65.0,0.0,40.0,86,EXCELLENT,Power Bank
363-72-9037,C,Yangon,Normal,Female,Home and lifestyle,60.68,10,24.29,896.03,2021-03-02,20:27,Ewallet,242.86,4.76,26.09,4.6,,0.0,,26,very good,Table Cover
571-31-6770,C,Mandalay,Normal,FEMALE,Fashion accessories,37.06,6,16.83,886.69,2021-01-02,16:12,Cash,499.7,4.76,39.18,7.4,57.0,14.31,,6,Good,Scarf
273-27-9954,A,Mandalay,Normal,FEMALE,Sports and travel,45.58,5,33.26,190.94,2021-01-02,18:35,Ewallet,57.86,4.76,24.03,5.5,,0.0,2.0,23,EXCELLENT,Travel Pillow
600-33-9882,C,Naypyitaw,Member,Male,Sports and travel,21.07,2,16.8,552.77,2021-01-04,12:45,cash,209.62,4.76,41.9,,34.0,0.0,34.0,29,Poor,Tent
757-17-9584,C,Mandalay,Member,male,Health and beauty,22.57,10,18.59,905.41,2021-01-02,13:57,cash,517.46,4.76,7.36,,,0.0,,54,Poor,Toothpaste
134-19-1794,B,Yangon,Member,FEMALE,Food and beverages,60.08,5,8.78,741.44,2021-01-03,13:59,cash,417.58,4.76,10.94,6.6,,0.0,42.0,39,good,Biscuits
882-10-7756,A,Mandalay,Member,FEMALE,Fashion accessories,35.15,4,17.5,420.1,2021-01-04,17:32,Ewallet,833.94,4.76,30.19,9.5,37.0,0.0,6.0,12,EXCELLENT,Handbag
240-90-4791,A,Mandalay,Member,Male,Sports and travel,48.88,1,10.17,781.45,2021-07-02,12:35,Cash,93.16,4.76,38.15,9.5,60.0,3.19,,22,good,Sneakers
169-29-1149,A,Mandalay,Member,Male,Fashion accessories,64.94,2,8.97,395.59,2021-01-02,13:11,CASH,214.96,4.76,32.05,9.8,,0.0,,19,EXCELLENT,Belt
323-74-8471,A,Yangon,Member,male,Food and beverages,96.17,10,37.85,500.06,2021-01-09,14:51,Ewallet,789.46,4.76,19.83,5.8,,0.0,,37,Excellent,Biscuits
482-17-8916,C,Mandalay,Member,Male,Fashion accessories,38.65,8,31.21,52.9,2021-03-02,12:24,Ewallet,509.47,4.76,24.57,5.0,36.0,23.72,24.0,97,Good,Watch
775-72-1257,B,Naypyitaw,Member,male,Food and beverages,71.39,6,35.03,639.62,2021-01-06,19:54,cash,582.81,4.76,38.97,7.8,,10.68,41.0,60,Excellent,Biscuits
106-78-7739,A,Naypyitaw,Normal,Male,Food and beverages,40.84,5,24.21,794.5,2021-09-02,13:25,cash,197.64,4.76,27.24,8.3,36.0,0.0,50.0,32,Good,Juice
112-12-9673,A,Yangon,Member,FEMALE,Sports and travel,33.52,6,36.45,510.46,2021-01-05,11:34,Cash,891.43,4.76,24.77,8.2,49.0,0.0,16.0,2,Excellent,Travel Pillow
839-45-9777,B,Yangon,Member,Male,Sports and travel,77.74,7,24.65,889.05,2021-08-02,9:21,cash,501.94,4.76,42.04,,26.0,0.0,29.0,81,Excellent,Sneakers
393-12-9228,A,Mandalay,Member,Female,Food and beverages,50.74,6,2.97,820.19,2021-03-02,14:03,Credit card,495.55,4.76,2.98,7.0,25.0,0.0,,72,good,Tea
932-99-8054,A,Mandalay,Normal,FEMALE,Electronic accessories,32.13,6,12.48,927.52,2021-01-05,16:52,CASH,848.45,4.76,44.04,9.8,,29.04,,68,good,Headphones
925-32-2753,B,Yangon,Normal,Female,Food and beverages,98.47,2,46.42,330.84,2021-05-02,16:59,CASH,777.12,4.76,28.42,7.2,,0.0,,47,EXCELLENT,Tea
198-77-3439,A,Naypyitaw,Normal,Female,Health and beauty,40.75,9,21.87,890.53,2021-01-08,13:45,CASH,542.27,4.76,6.2,6.9,,0.0,,24,EXCELLENT,Lotion
346-34-9625,A,Naypyitaw,Member,Male,Sports and travel,51.38,3,29.3,528.92,2021-01-08,9:25,CASH,354.42,4.76,45.24,7.3,,0.0,24.0,91,Good,Backpack
358-55-5379,C,Yangon,Normal,Male,Home and lifestyle,63.96,7,9.04,407.21,2021-03-02,14:28,cash,190.16,4.76,9.92,4.4,23.0,0.0,,58,good,Chair
914-60-2294,B,Yangon,Member,Female,Sports and travel,11.43,1,15.73,860.07,2021-01-02,18:21,CASH,529.84,4.76,15.05,6.3,,21.2,36.0,20,Good,Backpack
482-61-8520,C,Naypyitaw,Member,FEMALE,Food and beverages,72.27,3,35.18,244.03,2021-04-02,14:05,cash,210.6,4.76,1.73,,,0.0,,7,EXCELLENT,Coffee
678-41-4700,B,Naypyitaw,Member,Male,Sports and travel,68.18,2,47.62,77.38,2021-01-09,14:25,Credit card,292.42,4.76,36.42,8.2,,0.0,14.0,30,Poor,Water Bottle
407-97-2320,B,Naypyitaw,Member,FEMALE,Food and beverages,10.18,2,7.84,450.35,2021-08-02,11:13,Ewallet,540.46,4.76,27.9,7.9,,6.0,8.0,29,good,Juice
769-93-1519,A,Mandalay,Normal,Male,Fashion accessories,52.89,4,39.64,787.01,2021-01-03,18:11,Ewallet,199.24,4.76,39.43,6.8,54.0,0.0,,44,very good,Belt
195-61-7213,B,Naypyitaw,Member,Female,Home and lifestyle,91.13,3,5.43,474.35,2021-01-03,20:52,CASH,659.53,4.76,23.81,7.6,,0.0,45.0,5,EXCELLENT,Cushion
486-80-8798,C,Naypyitaw,Normal,Female,Home and lifestyle,70.54,3,7.93,199.13,2021-03-02,9:38,Credit card,318.38,4.76,48.54,9.8,63.0,11.0,,41,EXCELLENT,Table Cover
157-91-1154,B,Yangon,Member,Male,Home and lifestyle,47.18,9,20.4,348.38,2021-01-07,9:34,Ewallet,142.45,4.76,2.54,8.5,49.0,0.0,,9,Excellent,Chair
819-31-2354,A,Naypyitaw,Normal,Female,Health and beauty,90.57,10,33.27,483.15,2021-01-03,14:57,Cash,666.19,4.76,9.32,6.6,64.0,22.35,47.0,51,good,Shampoo
611-65-6427,B,Naypyitaw,Normal,Male,Health and beauty,73.3,6,9.43,626.22,2021-09-02,14:06,CASH,405.91,4.76,13.59,5.6,18.0,0.0,,6,good,Lotion
679-22-9653,A,Mandalay,Normal,male,Food and beverages,78.62,3,10.05,607.16,2021-09-02,9:31,Cash,795.19,4.76,43.54,6.3,30.0,0.0,12.0,16,good,Tea
143-39-4463,A,Mandalay,Member,Male,Health and beauty,58.43,6,22.39,66.11,2021-04-02,19:44,cash,225.69,4.76,10.51,7.2,,0.0,,31,EXCELLENT,Soap
988-98-8790,B,Mandalay,Normal,FEMALE,Electronic accessories,80.86,7,8.55,360.21,2021-01-09,13:46,Credit card,331.24,4.76,38.63,9.1,,0.0,37.0,16,very good,Power Bank
377-15-2218,B,Yangon,Member,Female,Home and lifestyle,68.42,7,39.0,184.67,2021-09-02,9:42,Credit card,238.31,4.76,11.45,6.7,51.0,0.0,,41,very good,Table Cover
800-45-9897,B,Yangon,Member,Male,Home and lifestyle,16.98,10,,406.28,2021-01-01,18:06,Ewallet,777.19,4.76,20.37,8.8,,15.21,29.0,12,Good,Cushion
677-94-1539,A,Mandalay,Normal,Male,Fashion accessories,12.79,3,5.9,,2021-05-02,12:06,Cash,751.51,4.76,10.12,,,0.0,,3,Good,Sunglasses
283-50-1256,A,Mandalay,Member,Male,Food and beverages,84.89,8,20.31,357.69,2021-01-04,10:06,CASH,76.0,4.76,48.54,7.4,,6.34,,62,good,Coffee
312-85-3362,C,Naypyitaw,Member,FEMALE,Health and beauty,70.45,1,24.14,632.43,2021-02-02,16:49,CASH,500.93,4.76,6.96,4.5,,21.32,,90,Good,Soap
870-60-2260,C,Naypyitaw,Member,Female,Fashion accessories,70.5,5,23.71,661.44,2021-01-02,17:24,Credit card,824.4,4.76,29.67,4.0,64.0,0.0,40.0,11,Excellent,Belt
406-30-4939,C,Naypyitaw,Member,Male,Home and lifestyle,41.77,2,45.93,768.67,2021-01-04,10:38,Ewallet,357.74,4.76,39.68,6.1,50.0,1.61,,46,Excellent,Lamp
680-59-9856,A,Mandalay,Member,Female,Sports and travel,83.15,8,16.6,536.12,2021-03-02,19:01,Ewallet,660.71,4.76,19.84,6.7,26.0,0.0,49.0,45,Poor,Tent
439-59-3292,C,Naypyitaw,Normal,FEMALE,Health and beauty,84.47,5,20.59,727.98,2021-02-02,11:21,Cash,202.95,4.76,33.78,9.7,,20.93,,41,good,Face Wash
909-98-2284,B,Naypyitaw,Member,male,Sports and travel,42.22,5,14.88,930.6,2021-08-02,13:45,Ewallet,286.88,4.76,19.74,8.0,,0.0,,68,Poor,Water Bottle
612-54-1879,B,Mandalay,Member,FEMALE,Home and lifestyle,25.95,6,43.76,147.14,2021-01-09,16:43,Cash,380.99,4.76,18.27,6.4,45.0,0.0,,63,EXCELLENT,Cushion
200-65-4803,B,Naypyitaw,Member,male,Home and lifestyle,79.12,3,27.17,728.16,2021-01-02,15:03,Ewallet,110.61,4.76,23.34,8.6,61.0,14.99,7.0,6,Excellent,Curtain
958-19-6580,C,Mandalay,Member,Male,Sports and travel,72.73,8,33.82,392.3,2021-01-08,19:44,Cash,470.86,4.76,20.52,6.1,,0.0,,75,very good,Tent
719-88-7499,B,Yangon,Normal,Female,Home and lifestyle,10.76,8,2.32,127.1,2021-01-08,11:10,CASH,712.92,4.76,24.14,5.0,62.0,0.0,35.0,34,good,Table Cover
892-51-1485,A,Yangon,Member,male,Health and beauty,51.64,8,9.73,116.1,2021-01-03,19:01,Cash,888.83,4.76,20.06,5.6,,0.0,23.0,81,very good,Face Wash
749-44-8381,A,Naypyitaw,Normal,Female,Fashion accessories,94.26,3,18.75,109.04,2021-01-03,15:45,Credit card,575.09,4.76,22.68,,,0.0,,89,good,Sunglasses
602-39-6829,B,Yangon,Normal,Male,Electronic accessories,50.01,10,1.08,800.24,2021-01-04,18:23,Cash,395.69,4.76,34.45,6.7,,0.0,,6,Good,Headphones
666-58-8075,B,Yangon,Normal,Female,Electronic accessories,29.94,6,20.51,570.69,2021-07-02,12:20,Credit card,887.57,4.76,4.25,8.9,39.0,0.0,12.0,34,good,Charger
290-97-7227,A,Mandalay,Member,male,Electronic accessories,11.78,7,12.27,246.89,2021-01-03,13:44,cash,937.98,4.76,31.37,9.1,56.0,20.73,,19,very good,Mouse
873-75-2864,B,Naypyitaw,Normal,Male,Food and beverages,51.71,7,43.08,780.18,2021-05-02,9:06,CASH,900.07,4.76,28.66,6.4,43.0,0.0,35.0,57,Poor,Juice
575-36-6573,A,Naypyitaw,Member,Male,Health and beauty,36.82,5,21.15,86.51,2021-01-06,9:29,Ewallet,704.43,4.76,48.7,8.8,,0.0,,36,Excellent,Soap
508-26-7070,C,Yangon,Member,FEMALE,Health and beauty,98.47,1,11.73,,2021-07-02,14:52,Ewallet,947.46,4.76,3.25,9.4,,0.0,19.0,8,very good,Toothpaste
359-14-4131,B,Mandalay,Member,male,Electronic accessories,30.54,7,16.7,509.9,2021-01-01,11:56,cash,257.57,4.76,38.73,5.1,,0.0,,16,Excellent,Mouse
688-47-5837,C,Yangon,Member,FEMALE,Fashion accessories,18.03,1,23.46,426.93,2021-05-02,10:17,Ewallet,95.66,4.76,11.59,4.1,,25.89,58.0,11,Good,Sunglasses
176-95-7655,B,Mandalay,Normal,FEMALE,Fashion accessories,78.33,4,12.35,592.59,2021-08-02,12:53,Ewallet,688.9,4.76,23.91,4.5,,0.0,,82,Poor,Handbag
559-88-1086,B,Naypyitaw,Normal,Female,Electronic accessories,64.95,4,18.75,558.45,2021-01-07,10:45,Credit card,98.43,4.76,5.53,9.7,36.0,0.0,59.0,43,Poor,Headphones
449-30-7062,A,Mandalay,Normal,Female,Sports and travel,28.83,10,22.49,362.51,2021-01-07,13:11,Ewallet,436.86,4.76,26.75,8.0,,0.0,,99,Good,Travel Pillow
880-41-2341,C,Mandalay,Member,male,Electronic accessories,26.18,7,24.11,967.36,2021-01-03,16:11,Credit card,301.3,4.76,5.94,5.1,60.0,0.0,27.0,73,Poor,Headphones
145-10-6464,B,Naypyitaw,Member,Male,Electronic accessories,62.59,5,24.84,116.35,2021-03-02,15:28,Credit card,88.96,4.76,7.16,9.3,61.0,0.0,,92,Excellent,Charger
865-71-4505,C,Yangon,Normal,male,Health and beauty,83.72,3,43.62,503.04,2021-08-02,14:07,Ewallet,442.92,4.76,3.63,,26.0,0.0,36.0,94,Excellent,Shampoo
172-90-1964,C,Naypyitaw,Member,Female,Electronic accessories,42.78,1,5.86,353.66,2021-01-05,18:03,CASH,758.37,4.76,46.37,4.9,56.0,0.0,,48,Good,Keyboard
747-75-4963,C,Yangon,Normal,male,Food and beverages,36.29,9,44.19,152.39,2021-03-02,15:03,Credit card,235.9,4.76,32.16,4.0,55.0,0.0,50.0,82,Good,Juice
